outer_fold_id,inner_fold_id,sample_id,user_id,label,role,json_path,image_path,video_path
0,2,20260728_232741_j1gvgu,user2,অ,train,output/user2/অ/অ_20260728_232741_j1gvgu.json,output/user2/অ/অ_20260728_232741_j1gvgu.png,output/user2/অ/অ_20260728_232741_j1gvgu.mp4
0,2,20260704_232148_mqf5ea,user2,আ,train,output/user2/আ/আ_20260704_232148_mqf5ea.json,output/user2/আ/আ_20260704_232148_mqf5ea.png,output/user2/আ/আ_20260704_232148_mqf5ea.mp4
0,2,20260705_170410_psx32h,user2,আ,train,output/user2/আ/আ_20260705_170410_psx32h.json,,output/user2/আ/আ_20260705_170410_psx32h.mp4
0,2,20260705_170459_x9acwr,user2,আ,train,output/user2/আ/আ_20260705_170459_x9acwr.json,,output/user2/আ/আ_20260705_170459_x9acwr.mp4
0,2,20260705_170542_0shybi,user2,আ,train,output/user2/আ/আ_20260705_170542_0shybi.json,,output/user2/আ/আ_20260705_170542_0shybi.mp4
0,2,20260705_170622_0o9xio,user2,আ,train,output/user2/আ/আ_20260705_170622_0o9xio.json,,output/user2/আ/আ_20260705_170622_0o9xio.mp4
0,2,20260705_170735_cbvyrc,user2,আ,train,output/user2/আ/আ_20260705_170735_cbvyrc.json,,output/user2/আ/আ_20260705_170735_cbvyrc.mp4
0,2,20260728_232436_9i4gi8,user2,আ,train,output/user2/আ/আ_20260728_232436_9i4gi8.json,output/user2/আ/আ_20260728_232436_9i4gi8.png,output/user2/আ/আ_20260728_232436_9i4gi8.mp4
0,2,20260728_232459_m6l3cf,user2,আ,train,output/user2/আ/আ_20260728_232459_m6l3cf.json,output/user2/আ/আ_20260728_232459_m6l3cf.png,output/user2/আ/আ_20260728_232459_m6l3cf.mp4
0,2,20260728_232520_l4uaan,user2,আ,train,output/user2/আ/আ_20260728_232520_l4uaan.json,output/user2/আ/আ_20260728_232520_l4uaan.png,output/user2/আ/আ_20260728_232520_l4uaan.mp4
0,2,20260728_232556_dwfz7c,user2,আ,train,output/user2/আ/আ_20260728_232556_dwfz7c.json,output/user2/আ/আ_20260728_232556_dwfz7c.png,output/user2/আ/আ_20260728_232556_dwfz7c.mp4
0,2,20260704_232218_jf6rio,user2,ই,train,output/user2/ই/ই_20260704_232218_jf6rio.json,output/user2/ই/ই_20260704_232218_jf6rio.png,output/user2/ই/ই_20260704_232218_jf6rio.mp4
0,2,20260705_170839_hkwvju,user2,ই,train,output/user2/ই/ই_20260705_170839_hkwvju.json,,output/user2/ই/ই_20260705_170839_hkwvju.mp4
0,2,20260705_170951_aziiah,user2,ই,train,output/user2/ই/ই_20260705_170951_aziiah.json,,output/user2/ই/ই_20260705_170951_aziiah.mp4
0,2,20260705_171029_5ftejq,user2,ই,train,output/user2/ই/ই_20260705_171029_5ftejq.json,,output/user2/ই/ই_20260705_171029_5ftejq.mp4
0,2,20260705_171118_evwpn3,user2,ই,train,output/user2/ই/ই_20260705_171118_evwpn3.json,,output/user2/ই/ই_20260705_171118_evwpn3.mp4
0,2,20260705_171155_wvydfy,user2,ই,train,output/user2/ই/ই_20260705_171155_wvydfy.json,,output/user2/ই/ই_20260705_171155_wvydfy.mp4
0,2,20260728_232810_781yo6,user2,ই,train,output/user2/ই/ই_20260728_232810_781yo6.json,output/user2/ই/ই_20260728_232810_781yo6.png,output/user2/ই/ই_20260728_232810_781yo6.mp4
0,2,20260728_232836_pvgrxn,user2,ই,train,output/user2/ই/ই_20260728_232836_pvgrxn.json,output/user2/ই/ই_20260728_232836_pvgrxn.png,output/user2/ই/ই_20260728_232836_pvgrxn.mp4
0,2,20260728_233118_pcjncu,user2,ই,train,output/user2/ই/ই_20260728_233118_pcjncu.json,output/user2/ই/ই_20260728_233118_pcjncu.png,output/user2/ই/ই_20260728_233118_pcjncu.mp4
0,2,20260728_233205_n417cm,user2,ই,train,output/user2/ই/ই_20260728_233205_n417cm.json,output/user2/ই/ই_20260728_233205_n417cm.png,output/user2/ই/ই_20260728_233205_n417cm.mp4
0,2,20260704_232243_1fsapx,user2,ঈ,train,output/user2/ঈ/ঈ_20260704_232243_1fsapx.json,output/user2/ঈ/ঈ_20260704_232243_1fsapx.png,output/user2/ঈ/ঈ_20260704_232243_1fsapx.mp4
0,2,20260705_171259_dluym7,user2,ঈ,train,output/user2/ঈ/ঈ_20260705_171259_dluym7.json,,output/user2/ঈ/ঈ_20260705_171259_dluym7.mp4
0,2,20260705_171351_vkunfn,user2,ঈ,train,output/user2/ঈ/ঈ_20260705_171351_vkunfn.json,,output/user2/ঈ/ঈ_20260705_171351_vkunfn.mp4
0,2,20260705_171438_jgev7f,user2,ঈ,train,output/user2/ঈ/ঈ_20260705_171438_jgev7f.json,,output/user2/ঈ/ঈ_20260705_171438_jgev7f.mp4
0,2,20260705_171525_i5t1b0,user2,ঈ,train,output/user2/ঈ/ঈ_20260705_171525_i5t1b0.json,,output/user2/ঈ/ঈ_20260705_171525_i5t1b0.mp4
0,2,20260705_171647_x9r778,user2,ঈ,train,output/user2/ঈ/ঈ_20260705_171647_x9r778.json,,output/user2/ঈ/ঈ_20260705_171647_x9r778.mp4
0,2,20260725_213216_j99456,user2,ঈ,train,output/user2/ঈ/ঈ_20260725_213216_j99456.json,,output/user2/ঈ/ঈ_20260725_213216_j99456.mp4
0,2,20260728_233238_q39ioy,user2,ঈ,train,output/user2/ঈ/ঈ_20260728_233238_q39ioy.json,output/user2/ঈ/ঈ_20260728_233238_q39ioy.png,output/user2/ঈ/ঈ_20260728_233238_q39ioy.mp4
0,2,20260728_233302_e8k0ge,user2,ঈ,train,output/user2/ঈ/ঈ_20260728_233302_e8k0ge.json,output/user2/ঈ/ঈ_20260728_233302_e8k0ge.png,output/user2/ঈ/ঈ_20260728_233302_e8k0ge.mp4
0,2,20260728_233333_nvf18a,user2,ঈ,train,output/user2/ঈ/ঈ_20260728_233333_nvf18a.json,output/user2/ঈ/ঈ_20260728_233333_nvf18a.png,output/user2/ঈ/ঈ_20260728_233333_nvf18a.mp4
0,2,20260728_233359_9wg8n4,user2,ঈ,train,output/user2/ঈ/ঈ_20260728_233359_9wg8n4.json,output/user2/ঈ/ঈ_20260728_233359_9wg8n4.png,output/user2/ঈ/ঈ_20260728_233359_9wg8n4.mp4
0,2,20260711_200812_18txgi,user3,অ,val,output/user3/অ/অ_20260711_200812_18txgi.json,output/user3/অ/অ_20260711_200812_18txgi.png,output/user3/অ/অ_20260711_200812_18txgi.mp4
0,2,20260711_200917_z1na4w,user3,অ,val,output/user3/অ/অ_20260711_200917_z1na4w.json,output/user3/অ/অ_20260711_200917_z1na4w.png,output/user3/অ/অ_20260711_200917_z1na4w.mp4
0,2,20260711_200954_0muns4,user3,অ,val,output/user3/অ/অ_20260711_200954_0muns4.json,output/user3/অ/অ_20260711_200954_0muns4.png,output/user3/অ/অ_20260711_200954_0muns4.mp4
0,2,20260711_201110_jw6cqh,user3,অ,val,output/user3/অ/অ_20260711_201110_jw6cqh.json,output/user3/অ/অ_20260711_201110_jw6cqh.png,output/user3/অ/অ_20260711_201110_jw6cqh.mp4
0,2,20260711_201208_6ylgz1,user3,অ,val,output/user3/অ/অ_20260711_201208_6ylgz1.json,output/user3/অ/অ_20260711_201208_6ylgz1.png,output/user3/অ/অ_20260711_201208_6ylgz1.mp4
0,2,20260711_201526_9elfv0,user3,অ,val,output/user3/অ/অ_20260711_201526_9elfv0.json,output/user3/অ/অ_20260711_201526_9elfv0.png,output/user3/অ/অ_20260711_201526_9elfv0.mp4
0,2,20260711_201609_iv7642,user3,অ,val,output/user3/অ/অ_20260711_201609_iv7642.json,output/user3/অ/অ_20260711_201609_iv7642.png,output/user3/অ/অ_20260711_201609_iv7642.mp4
0,2,20260711_201811_0znu6g,user3,অ,val,output/user3/অ/অ_20260711_201811_0znu6g.json,output/user3/অ/অ_20260711_201811_0znu6g.png,output/user3/অ/অ_20260711_201811_0znu6g.mp4
0,2,20260711_201916_nc9ara,user3,অ,val,output/user3/অ/অ_20260711_201916_nc9ara.json,output/user3/অ/অ_20260711_201916_nc9ara.png,output/user3/অ/অ_20260711_201916_nc9ara.mp4
0,2,20260711_201953_sai9ew,user3,অ,val,output/user3/অ/অ_20260711_201953_sai9ew.json,output/user3/অ/অ_20260711_201953_sai9ew.png,output/user3/অ/অ_20260711_201953_sai9ew.mp4
0,2,20260711_202025_bntr0i,user3,অ,val,output/user3/অ/অ_20260711_202025_bntr0i.json,output/user3/অ/অ_20260711_202025_bntr0i.png,output/user3/অ/অ_20260711_202025_bntr0i.mp4
0,2,20260711_202714_mwa7m1,user3,অ,val,output/user3/অ/অ_20260711_202714_mwa7m1.json,output/user3/অ/অ_20260711_202714_mwa7m1.png,output/user3/অ/অ_20260711_202714_mwa7m1.mp4
0,2,20260711_202846_kmy51g,user3,অ,val,output/user3/অ/অ_20260711_202846_kmy51g.json,output/user3/অ/অ_20260711_202846_kmy51g.png,output/user3/অ/অ_20260711_202846_kmy51g.mp4
0,2,20260711_203013_i4o0om,user3,অ,val,output/user3/অ/অ_20260711_203013_i4o0om.json,output/user3/অ/অ_20260711_203013_i4o0om.png,output/user3/অ/অ_20260711_203013_i4o0om.mp4
0,2,20260711_203112_15gnzj,user3,অ,val,output/user3/অ/অ_20260711_203112_15gnzj.json,output/user3/অ/অ_20260711_203112_15gnzj.png,output/user3/অ/অ_20260711_203112_15gnzj.mp4
0,2,20260711_205524_jbk5pv,user3,আ,val,output/user3/আ/আ_20260711_205524_jbk5pv.json,output/user3/আ/আ_20260711_205524_jbk5pv.png,output/user3/আ/আ_20260711_205524_jbk5pv.mp4
0,2,20260711_205559_azslan,user3,আ,val,output/user3/আ/আ_20260711_205559_azslan.json,output/user3/আ/আ_20260711_205559_azslan.png,output/user3/আ/আ_20260711_205559_azslan.mp4
0,2,20260711_205630_gydvnp,user3,আ,val,output/user3/আ/আ_20260711_205630_gydvnp.json,output/user3/আ/আ_20260711_205630_gydvnp.png,output/user3/আ/আ_20260711_205630_gydvnp.mp4
0,2,20260711_205707_n57400,user3,আ,val,output/user3/আ/আ_20260711_205707_n57400.json,output/user3/আ/আ_20260711_205707_n57400.png,output/user3/আ/আ_20260711_205707_n57400.mp4
0,2,20260711_205748_usnulf,user3,আ,val,output/user3/আ/আ_20260711_205748_usnulf.json,output/user3/আ/আ_20260711_205748_usnulf.png,output/user3/আ/আ_20260711_205748_usnulf.mp4
0,2,20260711_211455_ab7vb3,user4,অ,train,output/user4/অ/অ_20260711_211455_ab7vb3.json,output/user4/অ/অ_20260711_211455_ab7vb3.png,output/user4/অ/অ_20260711_211455_ab7vb3.mp4
0,2,20260711_214733_y28o8p,user4,অ,train,output/user4/অ/অ_20260711_214733_y28o8p.json,output/user4/অ/অ_20260711_214733_y28o8p.png,output/user4/অ/অ_20260711_214733_y28o8p.mp4
0,2,20260711_214747_h8ad4n,user4,অ,train,output/user4/অ/অ_20260711_214747_h8ad4n.json,output/user4/অ/অ_20260711_214747_h8ad4n.png,output/user4/অ/অ_20260711_214747_h8ad4n.mp4
0,2,20260711_214802_iotb3d,user4,অ,train,output/user4/অ/অ_20260711_214802_iotb3d.json,output/user4/অ/অ_20260711_214802_iotb3d.png,output/user4/অ/অ_20260711_214802_iotb3d.mp4
0,2,20260711_214818_1kqyjw,user4,অ,train,output/user4/অ/অ_20260711_214818_1kqyjw.json,output/user4/অ/অ_20260711_214818_1kqyjw.png,output/user4/অ/অ_20260711_214818_1kqyjw.mp4
0,2,20260711_214838_nmfk2j,user4,অ,train,output/user4/অ/অ_20260711_214838_nmfk2j.json,output/user4/অ/অ_20260711_214838_nmfk2j.png,output/user4/অ/অ_20260711_214838_nmfk2j.mp4
0,2,20260711_214856_wh1jdl,user4,অ,train,output/user4/অ/অ_20260711_214856_wh1jdl.json,output/user4/অ/অ_20260711_214856_wh1jdl.png,output/user4/অ/অ_20260711_214856_wh1jdl.mp4
0,2,20260711_214912_5jyzoq,user4,অ,train,output/user4/অ/অ_20260711_214912_5jyzoq.json,output/user4/অ/অ_20260711_214912_5jyzoq.png,output/user4/অ/অ_20260711_214912_5jyzoq.mp4
0,2,20260711_215025_9ahjj1,user4,অ,train,output/user4/অ/অ_20260711_215025_9ahjj1.json,output/user4/অ/অ_20260711_215025_9ahjj1.png,output/user4/অ/অ_20260711_215025_9ahjj1.mp4
0,2,20260711_215040_totmvz,user4,অ,train,output/user4/অ/অ_20260711_215040_totmvz.json,output/user4/অ/অ_20260711_215040_totmvz.png,output/user4/অ/অ_20260711_215040_totmvz.mp4
0,2,20260711_215057_m3q3bw,user4,অ,train,output/user4/অ/অ_20260711_215057_m3q3bw.json,output/user4/অ/অ_20260711_215057_m3q3bw.png,output/user4/অ/অ_20260711_215057_m3q3bw.mp4
0,2,20260711_215120_wa3iw4,user4,অ,train,output/user4/অ/অ_20260711_215120_wa3iw4.json,output/user4/অ/অ_20260711_215120_wa3iw4.png,output/user4/অ/অ_20260711_215120_wa3iw4.mp4
0,2,20260711_215140_jzmdn9,user4,অ,train,output/user4/অ/অ_20260711_215140_jzmdn9.json,output/user4/অ/অ_20260711_215140_jzmdn9.png,output/user4/অ/অ_20260711_215140_jzmdn9.mp4
0,2,20260711_215153_8dj6mi,user4,অ,train,output/user4/অ/অ_20260711_215153_8dj6mi.json,output/user4/অ/অ_20260711_215153_8dj6mi.png,output/user4/অ/অ_20260711_215153_8dj6mi.mp4
0,2,20260711_215210_14cuph,user4,অ,train,output/user4/অ/অ_20260711_215210_14cuph.json,output/user4/অ/অ_20260711_215210_14cuph.png,output/user4/অ/অ_20260711_215210_14cuph.mp4
0,2,20260711_215224_s1nefb,user4,অ,train,output/user4/অ/অ_20260711_215224_s1nefb.json,output/user4/অ/অ_20260711_215224_s1nefb.png,output/user4/অ/অ_20260711_215224_s1nefb.mp4
0,2,20260711_211553_8q738s,user4,আ,train,output/user4/আ/আ_20260711_211553_8q738s.json,output/user4/আ/আ_20260711_211553_8q738s.png,output/user4/আ/আ_20260711_211553_8q738s.mp4
0,2,20260711_215326_rdw0i7,user4,আ,train,output/user4/আ/আ_20260711_215326_rdw0i7.json,output/user4/আ/আ_20260711_215326_rdw0i7.png,output/user4/আ/আ_20260711_215326_rdw0i7.mp4
0,2,20260711_215355_gtir0d,user4,আ,train,output/user4/আ/আ_20260711_215355_gtir0d.json,output/user4/আ/আ_20260711_215355_gtir0d.png,output/user4/আ/আ_20260711_215355_gtir0d.mp4
0,2,20260711_215413_4z3pac,user4,আ,train,output/user4/আ/আ_20260711_215413_4z3pac.json,output/user4/আ/আ_20260711_215413_4z3pac.png,output/user4/আ/আ_20260711_215413_4z3pac.mp4
0,2,20260711_215505_noe4fp,user4,আ,train,output/user4/আ/আ_20260711_215505_noe4fp.json,output/user4/আ/আ_20260711_215505_noe4fp.png,output/user4/আ/আ_20260711_215505_noe4fp.mp4
0,2,20260711_215527_oaoi6c,user4,আ,train,output/user4/আ/আ_20260711_215527_oaoi6c.json,output/user4/আ/আ_20260711_215527_oaoi6c.png,output/user4/আ/আ_20260711_215527_oaoi6c.mp4
0,2,20260711_215554_41w3p4,user4,আ,train,output/user4/আ/আ_20260711_215554_41w3p4.json,output/user4/আ/আ_20260711_215554_41w3p4.png,output/user4/আ/আ_20260711_215554_41w3p4.mp4
0,2,20260711_215623_q6sua3,user4,আ,train,output/user4/আ/আ_20260711_215623_q6sua3.json,output/user4/আ/আ_20260711_215623_q6sua3.png,output/user4/আ/আ_20260711_215623_q6sua3.mp4
0,2,20260711_215646_y25z4x,user4,আ,train,output/user4/আ/আ_20260711_215646_y25z4x.json,output/user4/আ/আ_20260711_215646_y25z4x.png,output/user4/আ/আ_20260711_215646_y25z4x.mp4
0,2,20260711_215701_i0we24,user4,আ,train,output/user4/আ/আ_20260711_215701_i0we24.json,output/user4/আ/আ_20260711_215701_i0we24.png,output/user4/আ/আ_20260711_215701_i0we24.mp4
0,2,20260711_215719_fym8k2,user4,আ,train,output/user4/আ/আ_20260711_215719_fym8k2.json,output/user4/আ/আ_20260711_215719_fym8k2.png,output/user4/আ/আ_20260711_215719_fym8k2.mp4
0,2,20260711_215732_e3wli4,user4,আ,train,output/user4/আ/আ_20260711_215732_e3wli4.json,output/user4/আ/আ_20260711_215732_e3wli4.png,output/user4/আ/আ_20260711_215732_e3wli4.mp4
0,2,20260711_215746_pw5glc,user4,আ,train,output/user4/আ/আ_20260711_215746_pw5glc.json,output/user4/আ/আ_20260711_215746_pw5glc.png,output/user4/আ/আ_20260711_215746_pw5glc.mp4
0,2,20260711_215803_gtb1nz,user4,আ,train,output/user4/আ/আ_20260711_215803_gtb1nz.json,output/user4/আ/আ_20260711_215803_gtb1nz.png,output/user4/আ/আ_20260711_215803_gtb1nz.mp4
0,2,20260711_215826_09me7o,user4,আ,train,output/user4/আ/আ_20260711_215826_09me7o.json,output/user4/আ/আ_20260711_215826_09me7o.png,output/user4/আ/আ_20260711_215826_09me7o.mp4
0,2,20260711_215850_2a6qfe,user4,আ,train,output/user4/আ/আ_20260711_215850_2a6qfe.json,output/user4/আ/আ_20260711_215850_2a6qfe.png,output/user4/আ/আ_20260711_215850_2a6qfe.mp4
0,2,20260711_211613_pni7yl,user4,ই,train,output/user4/ই/ই_20260711_211613_pni7yl.json,output/user4/ই/ই_20260711_211613_pni7yl.png,output/user4/ই/ই_20260711_211613_pni7yl.mp4
0,2,20260711_211631_omhqof,user4,ই,train,output/user4/ই/ই_20260711_211631_omhqof.json,output/user4/ই/ই_20260711_211631_omhqof.png,output/user4/ই/ই_20260711_211631_omhqof.mp4
0,2,20260711_215916_5xq3ym,user4,ই,train,output/user4/ই/ই_20260711_215916_5xq3ym.json,output/user4/ই/ই_20260711_215916_5xq3ym.png,output/user4/ই/ই_20260711_215916_5xq3ym.mp4
0,2,20260711_215928_ckxbi5,user4,ই,train,output/user4/ই/ই_20260711_215928_ckxbi5.json,output/user4/ই/ই_20260711_215928_ckxbi5.png,output/user4/ই/ই_20260711_215928_ckxbi5.mp4
0,2,20260711_215945_ovgs11,user4,ই,train,output/user4/ই/ই_20260711_215945_ovgs11.json,output/user4/ই/ই_20260711_215945_ovgs11.png,output/user4/ই/ই_20260711_215945_ovgs11.mp4
0,2,20260711_215959_axw0jl,user4,ই,train,output/user4/ই/ই_20260711_215959_axw0jl.json,output/user4/ই/ই_20260711_215959_axw0jl.png,output/user4/ই/ই_20260711_215959_axw0jl.mp4
0,2,20260711_220013_x16qxh,user4,ই,train,output/user4/ই/ই_20260711_220013_x16qxh.json,output/user4/ই/ই_20260711_220013_x16qxh.png,output/user4/ই/ই_20260711_220013_x16qxh.mp4
0,2,20260711_220027_1j40u6,user4,ই,train,output/user4/ই/ই_20260711_220027_1j40u6.json,output/user4/ই/ই_20260711_220027_1j40u6.png,output/user4/ই/ই_20260711_220027_1j40u6.mp4
0,2,20260711_220043_yyhe4o,user4,ই,train,output/user4/ই/ই_20260711_220043_yyhe4o.json,output/user4/ই/ই_20260711_220043_yyhe4o.png,output/user4/ই/ই_20260711_220043_yyhe4o.mp4
0,2,20260711_220058_6cy90j,user4,ই,train,output/user4/ই/ই_20260711_220058_6cy90j.json,output/user4/ই/ই_20260711_220058_6cy90j.png,output/user4/ই/ই_20260711_220058_6cy90j.mp4
0,2,20260711_220112_94lc88,user4,ই,train,output/user4/ই/ই_20260711_220112_94lc88.json,output/user4/ই/ই_20260711_220112_94lc88.png,output/user4/ই/ই_20260711_220112_94lc88.mp4
0,2,20260711_220132_3b6d70,user4,ই,train,output/user4/ই/ই_20260711_220132_3b6d70.json,output/user4/ই/ই_20260711_220132_3b6d70.png,output/user4/ই/ই_20260711_220132_3b6d70.mp4
0,2,20260711_220151_kjuuzh,user4,ই,train,output/user4/ই/ই_20260711_220151_kjuuzh.json,output/user4/ই/ই_20260711_220151_kjuuzh.png,output/user4/ই/ই_20260711_220151_kjuuzh.mp4
0,2,20260711_220205_cr3boy,user4,ই,train,output/user4/ই/ই_20260711_220205_cr3boy.json,output/user4/ই/ই_20260711_220205_cr3boy.png,output/user4/ই/ই_20260711_220205_cr3boy.mp4
0,2,20260711_220217_85rgxu,user4,ই,train,output/user4/ই/ই_20260711_220217_85rgxu.json,output/user4/ই/ই_20260711_220217_85rgxu.png,output/user4/ই/ই_20260711_220217_85rgxu.mp4
0,2,20260711_220235_4uai7u,user4,ই,train,output/user4/ই/ই_20260711_220235_4uai7u.json,output/user4/ই/ই_20260711_220235_4uai7u.png,output/user4/ই/ই_20260711_220235_4uai7u.mp4
0,2,20260711_220308_e7l7wm,user4,ই,train,output/user4/ই/ই_20260711_220308_e7l7wm.json,output/user4/ই/ই_20260711_220308_e7l7wm.png,output/user4/ই/ই_20260711_220308_e7l7wm.mp4
0,2,20260711_220404_itceug,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220404_itceug.json,output/user4/ঈ/ঈ_20260711_220404_itceug.png,output/user4/ঈ/ঈ_20260711_220404_itceug.mp4
0,2,20260711_220444_r35mfs,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220444_r35mfs.json,output/user4/ঈ/ঈ_20260711_220444_r35mfs.png,output/user4/ঈ/ঈ_20260711_220444_r35mfs.mp4
0,2,20260711_220519_ila5ji,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220519_ila5ji.json,output/user4/ঈ/ঈ_20260711_220519_ila5ji.png,output/user4/ঈ/ঈ_20260711_220519_ila5ji.mp4
0,2,20260711_220543_7o5bd0,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220543_7o5bd0.json,output/user4/ঈ/ঈ_20260711_220543_7o5bd0.png,output/user4/ঈ/ঈ_20260711_220543_7o5bd0.mp4
0,2,20260711_220606_essesa,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220606_essesa.json,output/user4/ঈ/ঈ_20260711_220606_essesa.png,output/user4/ঈ/ঈ_20260711_220606_essesa.mp4
0,2,20260711_220641_ufswp1,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220641_ufswp1.json,output/user4/ঈ/ঈ_20260711_220641_ufswp1.png,output/user4/ঈ/ঈ_20260711_220641_ufswp1.mp4
0,2,20260711_220701_y1rftt,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220701_y1rftt.json,output/user4/ঈ/ঈ_20260711_220701_y1rftt.png,output/user4/ঈ/ঈ_20260711_220701_y1rftt.mp4
0,2,20260711_220721_h9k2mi,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220721_h9k2mi.json,output/user4/ঈ/ঈ_20260711_220721_h9k2mi.png,output/user4/ঈ/ঈ_20260711_220721_h9k2mi.mp4
0,2,20260711_220738_j2qzn6,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220738_j2qzn6.json,output/user4/ঈ/ঈ_20260711_220738_j2qzn6.png,output/user4/ঈ/ঈ_20260711_220738_j2qzn6.mp4
0,2,20260711_220751_axw80l,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220751_axw80l.json,output/user4/ঈ/ঈ_20260711_220751_axw80l.png,output/user4/ঈ/ঈ_20260711_220751_axw80l.mp4
0,2,20260711_220807_mldxj2,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220807_mldxj2.json,output/user4/ঈ/ঈ_20260711_220807_mldxj2.png,output/user4/ঈ/ঈ_20260711_220807_mldxj2.mp4
0,2,20260711_220822_wgaxvc,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220822_wgaxvc.json,output/user4/ঈ/ঈ_20260711_220822_wgaxvc.png,output/user4/ঈ/ঈ_20260711_220822_wgaxvc.mp4
0,2,20260711_220837_dby4gx,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220837_dby4gx.json,output/user4/ঈ/ঈ_20260711_220837_dby4gx.png,output/user4/ঈ/ঈ_20260711_220837_dby4gx.mp4
0,2,20260711_220850_xo5kch,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220850_xo5kch.json,output/user4/ঈ/ঈ_20260711_220850_xo5kch.png,output/user4/ঈ/ঈ_20260711_220850_xo5kch.mp4
0,2,20260711_220906_ehc737,user4,ঈ,train,output/user4/ঈ/ঈ_20260711_220906_ehc737.json,output/user4/ঈ/ঈ_20260711_220906_ehc737.png,output/user4/ঈ/ঈ_20260711_220906_ehc737.mp4
0,2,20260711_212007_ir5oy0,user5,অ,val,output/user5/অ/অ_20260711_212007_ir5oy0.json,,output/user5/অ/অ_20260711_212007_ir5oy0.mp4
0,2,20260711_212041_5epna1,user5,আ,val,output/user5/আ/আ_20260711_212041_5epna1.json,,output/user5/আ/আ_20260711_212041_5epna1.mp4
0,2,20260711_212113_u1rqpt,user5,ই,val,output/user5/ই/ই_20260711_212113_u1rqpt.json,,output/user5/ই/ই_20260711_212113_u1rqpt.mp4
0,2,20260711_212139_uwdx5l,user5,ঈ,val,output/user5/ঈ/ঈ_20260711_212139_uwdx5l.json,,output/user5/ঈ/ঈ_20260711_212139_uwdx5l.mp4
1,0,20260703_231939_jmltkn,user1,অ,train,output/user1/অ/অ_20260703_231939_jmltkn.json,output/user1/অ/অ_20260703_231939_jmltkn.png,output/user1/অ/অ_20260703_231939_jmltkn.mp4
1,0,20260704_230134_0i7e7o,user1,অ,train,output/user1/অ/অ_20260704_230134_0i7e7o.json,output/user1/অ/অ_20260704_230134_0i7e7o.png,output/user1/অ/অ_20260704_230134_0i7e7o.mp4
1,0,20260704_230207_s0bru0,user1,অ,train,output/user1/অ/অ_20260704_230207_s0bru0.json,output/user1/অ/অ_20260704_230207_s0bru0.png,output/user1/অ/অ_20260704_230207_s0bru0.mp4
1,0,20260704_230243_20ggrl,user1,অ,train,output/user1/অ/অ_20260704_230243_20ggrl.json,output/user1/অ/অ_20260704_230243_20ggrl.png,output/user1/অ/অ_20260704_230243_20ggrl.mp4
1,0,20260704_230314_biogka,user1,অ,train,output/user1/অ/অ_20260704_230314_biogka.json,output/user1/অ/অ_20260704_230314_biogka.png,output/user1/অ/অ_20260704_230314_biogka.mp4
1,0,20260704_230343_z76un4,user1,অ,train,output/user1/অ/অ_20260704_230343_z76un4.json,output/user1/অ/অ_20260704_230343_z76un4.png,output/user1/অ/অ_20260704_230343_z76un4.mp4
1,0,20260704_230438_1by20a,user1,অ,train,output/user1/অ/অ_20260704_230438_1by20a.json,output/user1/অ/অ_20260704_230438_1by20a.png,output/user1/অ/অ_20260704_230438_1by20a.mp4
1,0,20260704_230508_zz8agk,user1,অ,train,output/user1/অ/অ_20260704_230508_zz8agk.json,output/user1/অ/অ_20260704_230508_zz8agk.png,output/user1/অ/অ_20260704_230508_zz8agk.mp4
1,0,20260704_230530_8783vw,user1,অ,train,output/user1/অ/অ_20260704_230530_8783vw.json,output/user1/অ/অ_20260704_230530_8783vw.png,output/user1/অ/অ_20260704_230530_8783vw.mp4
1,0,20260704_230601_9fuwl5,user1,অ,train,output/user1/অ/অ_20260704_230601_9fuwl5.json,output/user1/অ/অ_20260704_230601_9fuwl5.png,output/user1/অ/অ_20260704_230601_9fuwl5.mp4
1,0,20260704_230631_iep9zz,user1,অ,train,output/user1/অ/অ_20260704_230631_iep9zz.json,output/user1/অ/অ_20260704_230631_iep9zz.png,output/user1/অ/অ_20260704_230631_iep9zz.mp4
1,0,20260709_222041_giojuy,user1,অ,train,output/user1/অ/অ_20260709_222041_giojuy.json,output/user1/অ/অ_20260709_222041_giojuy.png,output/user1/অ/অ_20260709_222041_giojuy.mp4
1,0,20260704_230720_4nlmlz,user1,আ,train,output/user1/আ/আ_20260704_230720_4nlmlz.json,output/user1/আ/আ_20260704_230720_4nlmlz.png,output/user1/আ/আ_20260704_230720_4nlmlz.mp4
1,0,20260704_230748_cofjqd,user1,আ,train,output/user1/আ/আ_20260704_230748_cofjqd.json,output/user1/আ/আ_20260704_230748_cofjqd.png,output/user1/আ/আ_20260704_230748_cofjqd.mp4
